tfp,gr_tfp,lab,gr_lab,sigma,theta1,Eland,Fex,beta_hat
75.69735,0.0024529847,11499.965,8.039782e-08,8.6498556e-05,2.0683942e-06,0.00011477697,1.0,0.9677578
75.82717,0.0024407438,11499.967,7.8270624e-08,8.448724e-05,2.010217e-06,0.00011216575,1.0,0.96775186
75.95637,0.0024285843,11499.967,7.620314e-08,8.2523955e-05,1.9537222e-06,0.00010961834,1.0,0.967746
76.085236,0.0024164768,11499.969,7.4188925e-08,8.060299e-05,1.8987309e-06,0.000107126936,1.0,0.9677401
76.213715,0.002404422,11499.969,7.222664e-08,7.872374e-05,1.8452109e-06,0.00010469066,1.0,0.9677343
76.34189,0.002392423,11499.97,7.0315515e-08,7.68858e-05,1.7931382e-06,0.00010230881,1.0,0.9677285
76.46962,0.0023804808,11499.971,6.8454575e-08,7.50887e-05,1.7424842e-06,9.998069e-05,1.0,0.9677227
76.59695,0.0023685982,11499.971,6.6642876e-08,7.333179e-05,1.6932196e-06,9.7705444e-05,1.0,0.96771693
76.72379,0.0023567788,11499.973,6.487963e-08,7.1614755e-05,1.6453223e-06,9.548279e-05,1.0,0.9677112
76.85017,0.0023450234,11499.973,6.316393e-08,6.993706e-05,1.5987633e-06,9.331168e-05,1.0,0.96770555
